order_id,seller_id,customer_id,category,order_date,order_value,quantity
O0041076,S0058,C004895,Beauty,2024-04-06,31.14,2
O0036362,S0051,C003336,Sports,2024-11-01,21.92,1
O0042976,S0060,C005053,Books,2025-07-12,48.83,1
O0037843,S0053,C018367,Books,2024-01-10,$40.75,2
O0015395,S0022,C016168,Fashion,2024-10-20,17.38,3
O0035153,S0049,C016952,Pet Supplies,2025-07-11,31.34,1
O0006085,S0010,C015880,Toys,01/23/2025,$61.55,3
O0035400,S0050,C012049,Fashion,2024-04-16,11.76,3
O0009691,S0015,C012722,Grocery,24-Jan-2024,12.57,4
O0033445,S0047,C020669,Home & Kitchen,2024-03-22,$33.43,3
O0025033,S0034,C010424,Beauty,2025-08-10,$40.86,4
O0002400,S0004,C010242,Electronics,2025-04-08,21.25,4
O0014844,S0021,C020248,Beauty,30-May-2025,57.9,3
O0007599,S0012,C002631,Fashion,22-Feb-2024,30.96,2
O0025865,S0035,C020046,Fashion,2025-12-22,51.88,1
O0035263,S0049,C001668,Pet Supplies,2025-11-09,$62.06,4
O0016481,S0023,C016035,Automotive,2025-02-26,$38.55,2
O0010001,S0015,C014204,Grocery,2024-10-23,15.41,4
O0042563,S0060,C009179,Books,2024-01-15,35.39,1
O0021972,S0030,C001015,Grocery,2025-04-20,11.84,1
O0034541,S0048,C015397,Automotive,12/08/2025,34.82,1
O0006697,S0011,C023838,Toys,2024-04-09,25.33,4
O0018160,S0025,C007371,Automotive,2025-11-25,55.35,3
O0031305,S0044,C016226,Sports,2025-07-28,28.99,2
O0040999,S0058,C002308,Beauty,2024-03-20,31.21,4
O0031145,S0044,C005821,Sports,2024-12-17,52.38,2
O0026506,S0036,C017516,Home & Kitchen,2025-03-04,74.14,1
O0002534,S0004,C022064,Electronics,10/07/2025,78.51,4
O0008050,S0012,C001389,Fashion,2025-01-10,20.61,1
O0011990,S0017,C004090,Fashion,2025-04-24,$78.16,4
O0016999,S0024,,Grocery,05/26/2024,$81.41,4
O0039449,S0055,C007920,Books,2025-02-26,24.63,2
O0009328,S0014,C012222,Books,2025-01-16,55.06,4
O0018596,S0026,C005203,Electronics,06/27/2025,$48.22,2
O0032276,S0045,C014501,Automotive,2025-09-02,42.46,4
O0008864,S0013,C011349,Pet Supplies,2025-11-26,$22.11,1
O0026884,S0037,C017615,Grocery,2024-01-30,14.21,3
O0020795,S0029,C009666,Toys,2024-06-28,24.3,1
O0039852,S0056,C004301,Automotive,11/13/2024,73.8,2
O0020312,S0028,C016646,Beauty,2025-06-15,$27.26,4
O0030324,S0042,C021316,Toys,2025-09-20,38.05,2
O0037600,S0052,C001466,Pet Supplies,2025-06-13,42.12,2
O0017276,S0024,C013659,Grocery,2025-05-14,$33.01,3
O0005407,S0009,C019569,Electronics,2025-05-30,$80.79,4
O0041431,S0058,C009744,Beauty,2025-02-10,73.92,3
O0010605,S0016,C007364,Pet Supplies,2024-04-18,52.44,3
O0005324,S0009,C012784,Electronics,09-Jan-2025,42.37,3
O0037519,S0052,C015003,Pet Supplies,2025-04-17,98.92,2
O0015566,S0022,C008862,Fashion,2025-02-27,75.89,3
O0001076,S0002,C004473,Home & Kitchen,12/09/2025,$38.39,1
O0024887,S0034,C014977,Beauty,2025-03-09,95.35,3
O0006147,S0010,C010597,Toys,2025-02-18,$31.97,3
O0011000,S0016,C022297,Pet Supplies,2025-03-06,63.49,1
O0037402,S0052,C013564,Pet Supplies,2025-01-27,67.09,2
O0028102,S0038,C013038,Grocery,2025-09-08,$37.21,2
O0031544,S0045,C014183,Automotive,2024-03-13,26.02,3
O0042982,S0060,C023689,Books,2025-08-24,37.17,2
O0040957,S0058,C014919,Beauty,2024-02-13,33.38,3
O0031942,S0045,C002882,Automotive,2025-01-13,$73.00,4
O0011522,S0017,C001697,Fashion,2024-04-12,77.13,2
O0005206,S0009,C016120,Electronics,2024-07-01,64.84,2
O0024639,S0034,C013855,Beauty,2024-08-01,48.5,2
O0036027,S0051,C012684,Sports,2024-01-02,$24.88,1
O0041128,S0058,C020606,Beauty,2024-05-07,20.9,4
O0011020,S0016,C023438,Pet Supplies,2025-03-16,46.45,2
O0016005,S0023,C009195,Automotive,2024-01-28,60.49,4
O0037886,S0053,C001106,Books,2024-03-14,58.5,1
O0025101,S0034,C016971,Beauty,2025-10-24,$63.64,2
O0042327,S0059,C014346,Toys,2025-05-25,32.21,1
O0004014,S0006,C022569,Automotive,2025-07-09,64.88,1
O0015562,S0022,C015651,Fashion,2025-02-19,120.65,3
O0001925,S0003,C000262,Automotive,21-Oct-2025,45.73,2
O0011094,S0016,C021113,Pet Supplies,2025-05-30,9.15,4
O0011559,S0017,C002721,Fashion,2024-05-20,$21.49,2
O0036194,S0051,C013498,Sports,2024-06-25,$67.44,1
O0040168,S0057,C019011,Beauty,2024-02-10,22.9,1
O0040886,S0057,C024174,Beauty,12/18/2025,21.07,2
O0007392,S0011,C015316,Toys,2025-10-28,45.28,1
O0023852,S0033,C008023,Grocery,2024-06-16,62.18,2
O0034245,S0048,C011766,Automotive,2025-01-17,36.72,2
O0016554,S0023,C006207,Automotive,2025-04-13,94.09,1
O0035715,S0050,C009855,Fashion,24-Feb-2025,$18.06,4
O0034562,S0049,C006674,Pet Supplies,01/22/2024,54.95,2
O0017459,S0025,C019551,Automotive,01/06/2024,28.45,3
O0033813,S0047,C010108,Home & Kitchen,07/20/2025,96.89,2
O0019394,S0027,C006014,Toys,2025-09-03,47.08,4
O0038781,S0054,C018036,Automotive,2025-02-12,28.89,2
O0011057,S0016,C019740,Pet Supplies,2025-04-24,$31.82,2
O0039311,S0055,C000228,Books,2024-07-20,72.16,2
O0034769,S0049,C016290,Pet Supplies,2024-07-18,27.87,1
O0029774,S0042,C020028,Toys,2024-05-29,33.62,3
O0025736,S0035,C016616,Fashion,2025-08-18,54.46,1
O0004360,S0007,C016678,Automotive,2024-10-29,$23.16,3
O0008447,S0012,C013358,Fashion,2025-12-22,$25.75,3
O0026340,S0036,C000841,Home & Kitchen,2024-12-20,47.51,2
O0023007,S0032,C001396,Automotive,06/14/2024,78.76,3
O0008870,S0013,C016896,Pet Supplies,2025-11-01,39.64,3
O0010040,S0015,C002223,Grocery,2024-11-19,42.72,3
O0026574,S0036,C022556,Home & Kitchen,2025-05-02,37.77,4
O0012063,S0017,C022085,Fashion,2025-06-18,48.33,2
O0033309,S0046,C015887,Sports,2025-11-13,20.15,3
O0031246,S0044,C000857,Sports,2025-05-13,48.13,1
O0035491,S0050,C006128,Fashion,2024-07-16,55.42,3
O0026385,S0036,C019833,Home & Kitchen,2025-01-29,51.5,4
O0043004,S0060,C024756,Books,2025-08-07,32.17,3
O0033734,S0047,C021654,Home & Kitchen,04-Apr-2025,14.85,1
O0032238,S0045,C017657,Automotive,2025-08-25,60.3,2
O0019171,S0027,C013919,Toys,2025-01-17,41.67,4
O0002051,S0004,C007999,Electronics,2024-03-20,20.3,4
O0001953,S0003,C008016,Automotive,2025-11-17,57.22,4
O0026147,S0036,C020242,Home & Kitchen,2024-08-20,30.81,2
O0028061,S0038,C024207,Grocery,2025-07-23,38.09,4
O0024756,S0034,C004122,Beauty,2024-12-23,79.19,3
O0026965,S0037,C017086,Grocery,2024-03-07,55.27,2
O0000125,S0001,C003850,Electronics,06/15/2024,69.43,2
O0001651,S0003,C003610,Automotive,30-Mar-2025,36.28,1
O0028924,S0040,C007267,Electronics,2025-02-17,29.57,1
O0001327,S0003,C004882,Automotive,2024-07-15,$48.31,3
O0026611,S0036,C011560,Home & Kitchen,2025-06-27,55.73,1
O0040392,S0057,C006917,Beauty,2024-08-01,86.31,3
O0017206,S0024,C016720,Grocery,13-Feb-2025,31.57,1
O0027246,S0037,C019288,Grocery,2025-02-03,-60.29,1
O0036907,S0052,C014382,Pet Supplies,2024-02-27,$88.98,1
O0008368,S0012,C008460,Fashion,2025-10-17,26.65,3
O0017076,S0024,C007852,Grocery,2024-08-26,24.74,2
O0005906,S0010,C020455,Toys,2024-08-26,49.93,3
O0020610,S0028,C020710,Beauty,2025-12-01,23.03,4
O0028486,S0039,C021435,Automotive,2025-06-10,32.7,4
O0010410,S0015,C009457,Grocery,19-Nov-2025,41.63,3
O0005124,S0009,C003333,Electronics,2024-03-30,$36.05,2
O0005472,S0009,C023969,Electronics,2025-08-06,55.61,3
O0038467,S0054,,Automotive,2024-05-16,$31.24,3
O0029171,S0040,C019648,Electronics,2025-12-31,$26.77,4
O0020205,S0028,C004404,Beauty,29-Apr-2025,61.31,3
O0015339,S0022,C002945,Fashion,09/09/2024,63.05,2
O0023855,S0033,C018367,Grocery,2024-06-21,60.75,3
O0016174,S0023,C013229,Automotive,2024-06-25,40.45,2
O0019013,S0027,C013413,Toys,2024-08-05,15.16,1
O0032743,S0046,C008376,Sports,2024-08-11,19.42,1
O0018036,S0025,C017309,Automotive,07/15/2025,141.03,3
O0032935,S0046,C007927,Sports,2024-12-10,67.06,1
O0025864,S0035,C005218,Fashion,2025-11-17,36.13,3
O0008545,S0013,C003273,Pet Supplies,2024-06-27,21.4,2
O0000239,S0001,C014724,Electronics,2024-12-09,70.32,2
O0033909,S0047,C014218,Home & Kitchen,2025-12-02,32.04,2
O0029773,S0042,C003464,Toys,2024-05-30,34.24,4
O0031783,S0045,C002842,Automotive,2024-09-27,34.85,1
O0038641,S0054,C009646,Automotive,2024-10-10,28.71,2
O0011802,S0017,C008188,Fashion,2024-11-11,93.71,3
O0014018,S0020,C017092,Toys,2024-06-21,$27.90,3
O0016241,S0023,C003811,Automotive,2024-07-23,116.1,2
O0013666,S0019,C023603,Fashion,2025-08-13,28.79,4
O0022220,S0030,C014718,Grocery,2025-10-16,31.29,2
O0000006,S0001,C022065,Electronics,2024-01-02,41.12,1
O0015687,S0022,C024291,Fashion,2025-05-16,67.62,3
O0034756,S0049,C007174,Pet Supplies,07/06/2024,48.22,3
O0035923,S0050,C006496,Fashion,10/25/2025,48.57,1
O0001874,S0003,C000405,Automotive,2025-09-20,$47.82,1
O0023968,S0033,C006826,Grocery,07-Oct-2024,11.97,1
O0019327,S0027,C003067,Toys,2025-07-24,15.82,2
O0026125,S0036,C008272,Home & Kitchen,2024-07-24,37.74,1
O0013592,S0019,C002575,Fashion,06/05/2025,$17.52,4
O0014129,S0020,C004478,Toys,2024-11-04,12.46,3
O0034504,S0048,C003956,Automotive,2025-11-05,$18.75,2
O0015130,S0022,C008389,Fashion,2024-04-01,44.51,2
O0033732,S0047,C011472,Home & Kitchen,2025-03-06,77.77,4
O0010142,S0015,C009133,Grocery,2025-02-11,26.25,1
O0030277,S0042,C016000,Toys,2025-08-13,50.06,4
O0042147,S0059,C004390,Toys,10/09/2024,$28.55,4
O0003591,S0006,C001162,Automotive,2024-08-02,71.39,2
O0025591,S0035,C002506,Fashion,2025-03-14,$24.97,2
O0025610,S0035,C012395,Fashion,26-Mar-2025,21.52,2
O0025128,S0034,C021709,Beauty,2025-10-18,61.01,3
O0022608,S0031,C020309,Home & Kitchen,2025-02-17,45.57,1
O0012548,S0018,C015777,Sports,2024-11-09,60.56,2
O0024473,S0034,C003836,Beauty,2024-02-23,70.06,3
O0004921,S0008,C017020,Pet Supplies,05/06/2025,20.36,4
O0017192,S0024,C000361,Grocery,17-Jan-2025,$39.88,2
O0019557,S0028,C004932,Beauty,2024-02-14,21.45,4
O0033099,S0046,C022015,Sports,2025-05-16,40.93,1
O0041465,S0058,C000980,Beauty,03/31/2025,43.88,3
O0030488,S0043,C000443,Home & Kitchen,01/25/2024,92.82,1
O0012097,S0017,C022716,Fashion,2025-07-12,$23.07,1
O0025302,S0035,C000404,Fashion,2024-05-15,$32.59,3
O0000423,S0001,C022625,Electronics,2025-09-19,$54.99,2
O0020784,S0029,C012613,Toys,2024-06-01,103.0,1
O0018794,S0027,C008202,Toys,2024-02-03,71.49,4
O0032221,S0045,C009295,Automotive,2025-08-08,$28.64,4
O0000087,S0001,C009140,Electronics,2024-04-03,37.17,4
O0011548,S0017,C012504,Fashion,2024-04-22,50.42,1
O0002979,S0005,C006566,Beauty,2025-02-26,$24.02,4
O0023134,S0032,C023674,Automotive,2024-09-14,83.43,4
O0028055,S0038,C019346,Grocery,2025-07-15,42.58,2
O0004362,S0007,C010168,Automotive,2024-10-16,48.89,4
O0010151,S0015,C005299,Grocery,02/14/2025,48.67,3
O0028774,S0040,C018288,Electronics,2024-08-14,28.29,3
O0030272,S0042,C015370,Toys,07/19/2025,$26.75,1
O0025410,S0035,C022569,Fashion,2024-09-18,77.03,1
O0031172,S0044,C002108,Sports,2025-02-14,34.98,1
O0023877,S0033,C021579,Grocery,2024-07-13,27.32,4
O0014216,S0020,C003851,Toys,2025-02-05,$42.23,3
O0027960,S0038,C017542,Grocery,2025-04-30,41.19,3
O0022901,S0032,C021868,Automotive,2024-03-02,44.09,4
O0016979,S0024,C021529,Grocery,2024-04-03,77.54,4
O0037162,S0052,C020480,Pet Supplies,2024-08-05,36.83,2
O0020561,S0028,C009059,Beauty,2025-12-04,44.7,1
O0021859,S0030,C001321,Grocery,2025-01-07,44.74,2
O0002943,S0005,C003774,Beauty,2025-01-02,15.5,1
O0042362,S0059,C003196,Toys,2025-06-15,40.24,2
O0014736,S0021,C016575,Beauty,2024-12-14,82.11,2
O0004803,S0008,C019074,Pet Supplies,2024-11-24,27.76,3
O0031469,S0045,C007889,Automotive,2024-01-20,36.82,2
O0021622,S0030,C023557,Grocery,2024-06-18,62.0,2
O0005703,S0010,C007157,Toys,2024-04-08,68.77,2
O0027690,S0038,C010417,Grocery,2024-06-24,56.8,4
O0025400,S0035,C014991,Fashion,2024-09-10,37.46,1
O0026436,S0036,C005107,Home & Kitchen,2025-02-28,50.17,3
O0039978,S0056,C016790,Automotive,2025-05-16,38.19,2
O0013530,S0019,C007827,Fashion,2025-05-17,60.15,2
O0020306,S0028,C005581,Beauty,2025-06-18,$37.61,4
O0033036,S0046,C023168,Sports,2025-03-13,$55.71,2
O0021981,S0030,C021429,Grocery,2025-04-17,44.89,3
O0008748,S0013,C015037,Pet Supplies,2025-04-27,15.93,1
O0001162,S0003,C000580,Automotive,2024-03-18,$21.37,1
O0025168,S0034,C012029,Beauty,2025-12-23,28.96,4
O0039991,S0056,C018713,Automotive,2025-06-21,20.38,3
O0017380,S0024,C019206,Grocery,2025-09-08,$32.24,1
O0022473,S0031,C003172,Home & Kitchen,2024-07-12,51.6,1
O0005528,S0009,C013122,Electronics,11/25/2025,54.74,2
O0025952,S0036,C003431,Home & Kitchen,02/28/2024,52.69,2
O0035770,S0050,C005836,Fashion,2025-04-26,$62.34,4
O0032979,S0046,C022006,Sports,2025-02-06,48.66,1
O0027138,S0037,C005493,Grocery,2024-11-03,32.04,1
O0019140,S0027,C022665,Toys,2024-12-14,37.4,3
O0033271,S0046,C006120,Sports,2025-09-15,$56.27,2
O0019003,S0027,C012574,Toys,2024-08-27,97.68,4
O0010976,S0016,C003408,Pet Supplies,27-Feb-2025,62.25,2
O0025912,S0036,C016172,Home & Kitchen,2024-01-21,22.86,2
O0038471,S0054,C005240,Automotive,05/25/2024,71.73,2
O0033038,S0046,C019871,Sports,2025-03-11,13.78,2
O0003448,S0006,C019072,Automotive,2024-05-12,55.55,2
O0036834,S0051,C013075,Sports,2025-12-13,$54.13,2
O0038681,S0054,C007607,Automotive,2024-11-11,42.63,4
O0025800,S0035,C024985,Fashion,2025-10-28,58.78,4
O0038025,S0053,C010049,Books,2024-11-02,70.74,1
O0025371,S0035,C018506,Fashion,2024-08-26,34.47,4
O0022204,S0030,C015403,Grocery,2025-10-02,61.73,4
O0031304,S0044,C013150,Sports,2025-07-14,58.31,4
O0026042,S0036,C021272,Home & Kitchen,2024-05-01,48.75,3
O0018907,S0027,C002530,Toys,2024-05-17,$35.73,1
O0032519,S0046,C007947,Sports,02/10/2024,15.68,1
O0027581,S0038,C023942,Grocery,2024-03-21,29.04,4
O0016824,S0023,C018482,Automotive,2025-11-02,$46.32,4
O0000377,S0001,C008053,Electronics,2025-07-19,68.05,4
O0037032,S0052,C024396,Pet Supplies,2024-04-25,29.67,3
O0034828,S0049,C019890,Pet Supplies,09/04/2024,118.01,4
O0029175,S0040,C023471,Electronics,2025-12-06,133.85,3
O0028941,S0040,C009747,Electronics,2025-03-24,83.25,1
O0029371,S0041,C019154,Automotive,2024-12-08,41.65,2
O0018735,S0026,C007887,Electronics,2025-12-10,94.93,2
O0028464,S0039,C020679,Automotive,2025-05-08,46.61,2
O0006660,S0011,C024750,Toys,2024-03-28,77.45,4
O0031078,S0044,C020364,Sports,2024-08-05,$62.00,4
O0011732,S0017,C009089,Fashion,2024-09-09,48.65,3
O0024896,S0034,C022380,Beauty,03/30/2025,19.36,3
O0035047,S0049,C018175,Pet Supplies,2025-04-25,48.27,2
O0018546,S0026,C023245,Electronics,27-Apr-2025,28.23,2
O0000037,S0001,C010001,Electronics,2024-02-12,41.36,2
O0026228,S0036,C013051,Home & Kitchen,2024-09-19,71.38,2
O0022651,S0031,C010982,Home & Kitchen,04/24/2025,$30.70,2
O0006035,S0010,C015809,Toys,2024-12-16,32.02,3
O0009652,S0014,C023486,Books,2025-11-24,$30.41,1
O0023623,S0032,C000505,Automotive,2025-10-22,86.77,3
O0014540,S0021,C012366,Beauty,2024-04-19,56.72,3
O0031428,S0044,C016079,Sports,2025-12-19,50.68,2
O0021242,S0029,C001020,Toys,28-Jul-2025,95.0,2
O0025200,S0035,C010768,Fashion,2024-01-07,64.82,3
O0000801,S0002,C007689,Home & Kitchen,01/24/2025,23.32,3
O0007211,S0011,C000510,Toys,09-May-2025,23.09,1
O0009055,S0014,C017575,Books,2024-06-14,$47.27,3
O0042849,S0060,C018450,Books,2025-02-13,$47.32,4
O0007958,S0012,C004412,Fashion,2024-11-29,13.9,1
O0036759,S0051,C011894,Sports,2025-10-19,28.46,1
O0031119,S0044,C001067,Sports,11/06/2024,42.99,3
O0037284,S0052,C001913,Pet Supplies,2024-11-15,29.43,2
O0013151,S0019,C010003,Fashion,2024-08-08,$70.73,1
O0006673,S0011,C003604,Toys,2024-03-17,40.2,4
O0017909,S0025,C015694,Automotive,2025-04-01,38.13,2
O0040451,S0057,C023379,Beauty,2024-11-13,50.98,1
O0037292,S0052,C000083,Pet Supplies,2024-11-23,31.25,2
O0006247,S0010,C007814,Toys,05/17/2025,$74.02,3
O0031853,S0045,C009698,Automotive,2024-11-11,53.35,4
O0013049,S0019,C012913,Fashion,18-May-2024,$116.70,4
O0031289,S0044,C000105,Sports,2025-06-10,108.67,1
O0013553,S0019,C002573,Fashion,2025-05-26,$35.38,4
O0038117,S0053,C000353,Books,2025-04-17,$32.77,1
O0011153,S0016,C014804,Pet Supplies,2025-06-15,32.84,3
O0038696,S0054,C016637,Automotive,2024-12-25,68.77,3
O0010961,S0016,C007496,Pet Supplies,2025-01-11,97.05,3
O0024579,S0034,C010543,Beauty,21-Jun-2024,23.94,3
O0009365,S0014,C001645,Books,2025-02-17,26.52,1
O0006109,S0010,C016093,Toys,30-Jan-2025,107.77,2
O0022806,S0031,C017473,Home & Kitchen,2025-11-04,44.39,2
O0031540,S0045,C002923,Automotive,2024-03-06,46.41,3
O0036387,S0051,C015991,Sports,2024-11-06,$60.93,1
O0014747,S0021,C019843,Beauty,09-Jan-2025,69.11,3
O0021172,S0029,C000310,Toys,2025-05-05,$46.27,4
O0036436,S0051,C006040,Sports,2024-12-12,48.14,4
O0019246,S0027,C020374,Toys,2025-04-01,$85.08,2
O0009356,S0014,C007650,Books,2025-02-28,$46.28,2
O0037384,S0052,C010911,Pet Supplies,2025-01-25,101.49,4
O0037795,S0052,C020896,Pet Supplies,03-Nov-2025,15.53,3
O0011686,S0017,C003753,Fashion,14-Aug-2024,64.48,2
O0033163,S0046,C017890,Sports,2025-06-13,46.3,3
O0025322,S0035,C023901,Fashion,2024-06-06,20.68,1
O0010627,S0016,C007143,Pet Supplies,05/24/2024,29.47,2
O0022020,S0030,C022694,Grocery,2025-05-08,53.09,1
O0016038,S0023,C011328,Automotive,2024-02-04,98.47,1
O0004586,S0008,C004460,Pet Supplies,2024-01-23,$30.73,1
O0032343,S0045,C001406,Automotive,2025-10-31,$31.28,3
O0028552,S0039,C016462,Automotive,11/02/2025,$113.69,4
O0032266,S0045,C020741,Automotive,2025-08-22,27.63,3
O0012199,S0017,C014507,Fashion,2025-10-22,52.27,3
O0010850,S0016,C018949,Pet Supplies,2024-10-21,$38.46,4
O0036347,S0051,C019429,Sports,2024-10-22,54.73,1
O0029806,S0042,C015788,Toys,2024-06-04,15.71,2
O0022796,S0031,C000330,Home & Kitchen,2025-11-27,$68.63,1
O0007474,S0011,C009037,Toys,2025-12-01,$82.56,4
O0033285,S0046,C014938,Sports,08-Oct-2025,43.91,3
O0029864,S0042,C012024,Toys,2024-07-04,52.21,3
O0036530,S0051,C011341,Sports,2025-03-09,50.04,1
O0026551,S0036,C020316,Home & Kitchen,2025-05-28,$41.36,4
O0017729,S0025,C000264,Automotive,10/23/2024,90.75,2
O0031927,S0045,C019317,Automotive,2025-01-05,$22.72,2
O0010379,S0015,C009263,Grocery,2025-09-21,16.69,4
O0022580,S0031,C019104,Home & Kitchen,2024-12-01,78.89,4
O0007454,S0011,C013045,Toys,2025-11-14,21.91,1
O0004580,S0008,,Pet Supplies,25-Jan-2024,28.21,2
O0032958,S0046,C021170,Sports,22-Jan-2025,57.32,4
O0010225,S0015,C010335,Grocery,2025-05-22,55.06,4
O0002259,S0004,C015589,Electronics,2024-10-23,82.26,3
O0037286,S0052,C019557,Pet Supplies,24-Nov-2024,50.91,1
O0017581,S0025,C000910,Automotive,2024-06-24,$50.38,4
O0029844,S0042,C004554,Toys,07/02/2024,57.73,2
O0021920,S0030,C005805,Grocery,2025-02-26,29.65,4
O0025604,S0035,C009412,Fashion,2025-03-03,13.85,3
O0026008,S0036,C023270,Home & Kitchen,2024-04-22,33.19,1
O0011161,S0016,C007685,Pet Supplies,2025-06-17,82.21,2
O0009364,S0014,C015176,Books,2025-02-06,$13.72,1
O0013353,S0019,C022102,Fashion,2025-01-16,52.19,2
O0012263,S0017,C000357,Fashion,2025-11-13,$7.62,1
O0024023,S0033,C002334,Grocery,2024-12-06,$62.16,1
O0032205,S0045,C009600,Automotive,2025-07-03,42.23,1
O0005651,S0010,C018676,Toys,2024-03-14,$38.64,2
O0024954,S0034,C013606,Beauty,2025-06-18,$62.44,4
O0010832,S0016,C017404,Pet Supplies,2024-09-28,65.2,4
O0033932,S0048,C006491,Automotive,01/29/2024,44.3,4
O0015361,S0022,C020180,Fashion,2024-09-28,113.4,4
O0024673,S0034,C011702,Beauty,2024-09-08,34.65,4
O0042836,S0060,C022415,Books,02/13/2025,41.94,2
O0022181,S0030,C002478,Grocery,2025-09-29,35.24,4
O0042977,S0060,C006651,Books,18-Aug-2025,116.81,4
O0012002,S0017,C004403,Fashion,05/13/2025,$31.71,4
O0019273,S0027,C007452,Toys,2025-05-13,21.87,1
O0026075,S0036,C012318,Home & Kitchen,2024-06-08,28.39,2
O0024602,S0034,C012792,Beauty,06/10/2024,$27.11,1
O0004335,S0007,C016129,Automotive,2024-09-23,$58.58,2
O0026992,S0037,C019020,Grocery,2024-04-15,24.8,4
O0002215,S0004,C019380,Electronics,2024-09-13,21.64,2
O0007109,S0011,C008351,Toys,2025-03-27,27.85,3
O0021197,S0029,C019673,Toys,2025-06-18,50.21,4
O0006185,S0010,C014309,Toys,2025-03-02,18.59,2
O0014243,S0020,C009692,Toys,04/30/2025,70.37,3
O0028488,S0039,C021806,Automotive,2025-06-09,36.84,2
O0021033,S0029,C003349,Toys,19-Jan-2025,64.76,2
O0013725,S0019,C002071,Fashion,2025-10-12,51.29,4
O0003775,S0006,C007407,Automotive,2025-01-02,44.07,4
O0015027,S0022,C002552,Fashion,2024-01-11,18.85,4
O0038205,S0053,C009473,Books,10/25/2025,58.82,3
O0020382,S0028,C003253,Beauty,2025-08-14,37.02,4
O0004104,S0006,C021886,Automotive,2025-10-26,51.01,1
O0024154,S0033,C019899,Grocery,2025-04-01,20.23,1
O0012493,S0018,C000858,Sports,2024-09-29,$61.81,4
O0016848,S0023,C008293,Automotive,2025-11-26,$38.90,2
O0041579,S0058,C017919,Beauty,2025-06-11,107.88,2
O0017499,S0025,C018695,Automotive,2024-03-25,$49.24,2
O0035612,S0050,C007689,Fashion,2024-12-19,$74.49,2
O0024979,S0034,C004030,Beauty,22-Jun-2025,63.03,1
O0008979,S0014,C024011,Books,2024-03-08,23.5,3
O0008586,S0013,C010859,Pet Supplies,2024-08-27,29.51,4
O0006780,S0011,C024699,Toys,2024-06-25,11.86,2
O0001781,S0003,C006245,Automotive,2025-07-10,100.02,1
O0035932,S0050,C012847,Fashion,2025-10-05,91.41,3
O0042058,S0059,C014488,Toys,2024-07-02,$33.47,4
O0010255,S0015,C006513,Grocery,28-May-2025,31.73,2
O0007501,S0011,C008141,Toys,2025-12-26,26.33,2
O0017196,S0024,C022950,Grocery,2025-02-19,199.85,4
O0021991,S0030,C019972,Grocery,2025-04-29,51.46,1
O0024540,S0034,C004380,Beauty,2024-04-30,$30.57,3
O0015997,S0023,C009094,Automotive,2024-01-27,55.45,3
O0028768,S0040,C016108,Electronics,2024-07-01,25.72,4
O0020532,S0028,C016429,Beauty,11/11/2025,73.81,1
O0002537,S0004,C007142,Electronics,2025-10-07,$73.61,3
O0041122,S0058,C008069,Beauty,14-May-2024,77.48,2
O0034978,S0049,C007427,Pet Supplies,2025-02-04,18.79,3
O0042133,S0059,C014935,Toys,2024-10-26,29.04,1
O0038319,S0054,C023508,Automotive,2024-02-25,44.29,1
O0034723,S0049,C022212,Pet Supplies,2024-06-02,80.73,2
O0012711,S0018,C023847,Sports,2025-07-17,$46.44,3
O0021171,S0029,C023378,Toys,2025-05-10,29.7,1
O0025638,S0035,C003395,Fashion,2025-04-26,8.1,3
O0030746,S0043,C004296,Home & Kitchen,2025-04-26,59.3,3
O0011808,S0017,C009525,Fashion,2024-11-03,90.6,3
O0037436,S0052,C002238,Pet Supplies,2025-02-19,52.14,4
O0034998,S0049,C007885,Pet Supplies,2025-03-22,42.39,1
O0035608,S0050,C015339,Fashion,12/19/2024,70.24,2
O0042900,S0060,C003783,Books,04/20/2025,29.28,3
O0032930,S0046,,Sports,2024-12-02,39.96,1
O0029046,S0040,C022751,Electronics,2025-07-03,44.2,1
O0041144,S0058,C007413,Beauty,2024-06-15,57.05,3
O0011856,S0017,C014143,Fashion,2025-01-31,46.43,4
O0022183,S0030,C014054,Grocery,2025-09-08,27.4,3
O0042795,S0060,C019226,Books,2024-12-16,$45.60,4
O0041284,S0058,C007758,Beauty,2024-10-24,63.45,2
O0017044,S0024,C009352,Grocery,07/04/2024,38.16,2
O0011336,S0016,C023446,Pet Supplies,01-Nov-2025,33.17,4
O0039110,S0054,C007436,Automotive,2025-10-14,$21.89,4
O0034084,S0048,C007194,Automotive,2024-07-14,33.01,3
O0023225,S0032,C014952,Automotive,2024-12-02,80.39,4
O0005021,S0008,C014531,Pet Supplies,2025-10-20,23.06,3
O0024562,S0034,C024863,Beauty,05/03/2024,16.07,4
O0010168,S0015,C018702,Grocery,03/31/2025,148.69,2
O0025891,S0035,C024956,Fashion,2025-12-26,50.86,4
O0019678,S0028,C005724,Beauty,2024-05-07,61.65,1
O0038930,S0054,C021693,Automotive,2025-06-29,20.91,3
O0027732,S0038,C001582,Grocery,2024-08-13,61.66,2
