review_id,seller_id,category,review_date,rating,review_text,sentiment_score,sentiment_category
REV00276,TechZone,Electronics,2026-04-04,2,Arrived damaged and scratched. Packaging was terrible.,-0.2,Negative
REV00277,TechZone,Electronics,2026-04-11,2,Defective unit. Will not turn on. Returning immediately.,-0.66,Negative
REV00278,TechZone,Electronics,2026-04-12,3,Average quality for the price.,0.05,Neutral
REV00279,TechZone,Electronics,2026-04-12,2,Cheap copy of the branded product. Fake!,-0.59,Negative
REV00280,TechZone,Electronics,2026-04-15,3,"Product is okay, nothing special.",0.15,Neutral
REV00281,TechZone,Electronics,2026-04-18,2,Defective unit. Will not turn on. Returning immediately.,-0.4,Negative
REV00282,TechZone,Electronics,2026-04-15,3,Average quality for the price.,0.26,Neutral
REV00283,TechZone,Electronics,2026-04-24,3,"Decent item, fits reasonably well.",-0.03,Neutral
REV00284,TechZone,Electronics,2026-04-24,1,Cheap copy of the branded product. Fake!,-0.63,Negative
REV00285,TechZone,Electronics,2026-04-24,1,Item doesn't work at all. Completely dead on arrival.,-0.36,Negative
REV00286,TechZone,Electronics,2026-05-01,3,"Decent item, fits reasonably well.",-0.0,Neutral
REV00287,TechZone,Electronics,2026-05-02,3,"Product is okay, nothing special.",-0.03,Neutral
REV00288,TechZone,Electronics,2026-05-04,3,"Product is okay, nothing special.",-0.03,Neutral
REV00289,TechZone,Electronics,2026-05-07,2,Not original as advertised. Avoid this seller.,-0.53,Negative
REV00290,TechZone,Electronics,2026-05-06,2,Warning: Fake counterfeit item. Not original brand!,-0.24,Negative
REV00291,TechZone,Electronics,2026-05-07,3,Average quality for the price.,0.03,Neutral
REV00292,TechZone,Electronics,2026-05-14,2,"This is a scam. Counterfeit copy, serial number is invalid.",-0.54,Negative
REV00293,TechZone,Electronics,2026-05-18,4,"Amazing sound quality, best headphones ever.",0.38,Positive
REV00294,TechZone,Electronics,2026-05-14,2,Clearly a fake product. Scammed.,-0.88,Negative
REV00295,TechZone,Electronics,2026-05-22,3,"Took a bit long to ship, but works fine.",0.28,Neutral
REV00296,TechZone,Electronics,2026-05-24,2,Clearly a fake product. Scammed.,-0.42,Negative
REV00297,TechZone,Electronics,2026-05-21,4,"Excellent phone, battery lasts 2 days!",0.82,Positive
REV00298,TechZone,Electronics,2026-05-27,2,Clearly a fake product. Scammed.,-0.44,Negative
REV00299,TechZone,Electronics,2026-06-01,2,"Damaged in transit, fluid was leaking everywhere.",-0.29,Negative
REV00300,TechZone,Electronics,2026-06-01,2,Item doesn't work at all. Completely dead on arrival.,-0.35,Negative
REV00301,TechZone,Electronics,2026-06-08,2,Clearly a fake product. Scammed.,-0.52,Negative
REV00302,TechZone,Electronics,2026-06-08,2,Warning: Fake counterfeit item. Not original brand!,-0.9,Negative
REV00303,TechZone,Electronics,2026-06-03,1,"Damaged in transit, fluid was leaking everywhere.",-0.62,Negative
REV00304,TechZone,Electronics,2026-06-14,1,Not original as advertised. Avoid this seller.,-0.58,Negative
REV00305,TechZone,Electronics,2026-06-15,3,"Decent item, fits reasonably well.",0.11,Neutral
REV00306,TechZone,Electronics,2026-06-14,2,Arrived damaged and scratched. Packaging was terrible.,-0.56,Negative
REV00307,TechZone,Electronics,2026-06-17,3,"Took a bit long to ship, but works fine.",-0.0,Neutral
REV00308,TechZone,Electronics,2026-06-17,2,Item doesn't work at all. Completely dead on arrival.,-0.25,Negative
REV00309,TechZone,Electronics,2026-06-22,2,Broke after 2 days. The charging port doesn't work.,-0.56,Negative
REV00310,TechZone,Electronics,2026-06-25,2,Cheap copy of the branded product. Fake!,-0.81,Negative
REV00311,TechZone,Electronics,2026-06-29,3,"It does what it says, but feels a bit lightweight.",-0.03,Neutral
REV00312,TechZone,Electronics,2026-06-28,2,"Damaged in transit, fluid was leaking everywhere.",-0.53,Negative
REV00313,GadgetGuru,Electronics,2025-07-05,4,"Amazing sound quality, best headphones ever.",0.68,Positive
REV00314,GadgetGuru,Electronics,2025-07-07,5,"Amazing sound quality, best headphones ever.",0.87,Positive
REV00315,GadgetGuru,Electronics,2025-07-04,5,Solid build and easy set up.,0.83,Positive
REV00316,GadgetGuru,Electronics,2025-07-09,5,Very fast processor and crystal clear screen.,0.44,Positive
REV00317,GadgetGuru,Electronics,2025-07-12,4,"Highly recommend this gadget, works flawlessly.",0.79,Positive
REV00318,GadgetGuru,Electronics,2025-07-12,5,Very fast processor and crystal clear screen.,0.55,Positive
REV00319,GadgetGuru,Electronics,2025-07-21,4,Solid build and easy set up.,0.36,Positive
REV00320,GadgetGuru,Electronics,2025-07-18,5,"Amazing sound quality, best headphones ever.",0.31,Positive
REV00321,GadgetGuru,Electronics,2025-07-19,5,"Excellent phone, battery lasts 2 days!",0.63,Positive
REV00322,GadgetGuru,Electronics,2025-07-26,5,Very fast processor and crystal clear screen.,0.54,Positive
REV00323,GadgetGuru,Electronics,2025-07-25,5,Very fast processor and crystal clear screen.,0.72,Positive
REV00324,GadgetGuru,Electronics,2025-07-25,4,"Highly recommend this gadget, works flawlessly.",0.89,Positive
REV00325,GadgetGuru,Electronics,2025-08-04,4,Solid build and easy set up.,0.51,Positive
REV00326,GadgetGuru,Electronics,2025-08-03,4,"Highly recommend this gadget, works flawlessly.",0.34,Positive
REV00327,GadgetGuru,Electronics,2025-08-03,4,"Excellent phone, battery lasts 2 days!",0.78,Positive
REV00328,GadgetGuru,Electronics,2025-08-07,5,"Excellent phone, battery lasts 2 days!",0.7,Positive
REV00329,GadgetGuru,Electronics,2025-08-09,5,"Amazing sound quality, best headphones ever.",0.58,Positive
REV00330,GadgetGuru,Electronics,2025-08-07,5,Solid build and easy set up.,0.34,Positive
REV00331,GadgetGuru,Electronics,2025-08-18,5,"Amazing sound quality, best headphones ever.",0.51,Positive
REV00332,GadgetGuru,Electronics,2025-08-16,4,"Amazing sound quality, best headphones ever.",0.7,Positive
REV00333,GadgetGuru,Electronics,2025-08-13,4,"Excellent phone, battery lasts 2 days!",0.39,Positive
REV00334,GadgetGuru,Electronics,2025-08-23,4,Very fast processor and crystal clear screen.,0.75,Positive
REV00335,GadgetGuru,Electronics,2025-08-22,5,Very fast processor and crystal clear screen.,0.77,Positive
REV00336,GadgetGuru,Electronics,2025-08-22,4,Solid build and easy set up.,0.73,Positive
REV00337,GadgetGuru,Electronics,2025-08-31,4,Solid build and easy set up.,0.57,Positive
REV00338,GadgetGuru,Electronics,2025-08-30,3,"Took a bit long to ship, but works fine.",0.14,Neutral
REV00339,GadgetGuru,Electronics,2025-08-29,5,Solid build and easy set up.,0.6,Positive
REV00340,GadgetGuru,Electronics,2025-09-05,4,"Amazing sound quality, best headphones ever.",0.83,Positive
REV00341,GadgetGuru,Electronics,2025-09-05,5,"Highly recommend this gadget, works flawlessly.",0.77,Positive
REV00342,GadgetGuru,Electronics,2025-09-03,5,Very fast processor and crystal clear screen.,0.48,Positive
REV00343,GadgetGuru,Electronics,2025-09-12,4,Very fast processor and crystal clear screen.,0.82,Positive
REV00344,GadgetGuru,Electronics,2025-09-15,5,"Excellent phone, battery lasts 2 days!",0.85,Positive
REV00345,GadgetGuru,Electronics,2025-09-15,5,Solid build and easy set up.,0.76,Positive
REV00346,GadgetGuru,Electronics,2025-09-18,4,Very fast processor and crystal clear screen.,0.38,Positive
REV00347,GadgetGuru,Electronics,2025-09-19,5,"Amazing sound quality, best headphones ever.",0.88,Positive
REV00348,GadgetGuru,Electronics,2025-09-21,5,Solid build and easy set up.,0.56,Positive
REV00349,GadgetGuru,Electronics,2025-09-24,4,"Highly recommend this gadget, works flawlessly.",0.34,Positive
REV00350,GadgetGuru,Electronics,2025-09-26,5,Very fast processor and crystal clear screen.,0.77,Positive
REV00351,GadgetGuru,Electronics,2025-09-26,4,Very fast processor and crystal clear screen.,0.9,Positive
REV00352,GadgetGuru,Electronics,2025-10-01,4,"Highly recommend this gadget, works flawlessly.",0.36,Positive
REV00353,GadgetGuru,Electronics,2025-10-02,4,Solid build and easy set up.,0.61,Positive
REV00354,GadgetGuru,Electronics,2025-10-01,4,"Highly recommend this gadget, works flawlessly.",0.9,Positive
REV00355,GadgetGuru,Electronics,2025-10-10,4,Solid build and easy set up.,0.42,Positive
REV00356,GadgetGuru,Electronics,2025-10-13,5,Very fast processor and crystal clear screen.,0.52,Positive
REV00357,GadgetGuru,Electronics,2025-10-08,5,"Amazing sound quality, best headphones ever.",0.74,Positive
REV00358,GadgetGuru,Electronics,2025-10-17,4,Solid build and easy set up.,0.38,Positive
REV00359,GadgetGuru,Electronics,2025-10-18,3,"Decent item, fits reasonably well.",-0.1,Neutral
REV00360,GadgetGuru,Electronics,2025-10-17,4,"Amazing sound quality, best headphones ever.",0.44,Positive
REV00361,GadgetGuru,Electronics,2025-10-24,4,"Excellent phone, battery lasts 2 days!",0.49,Positive
REV00362,GadgetGuru,Electronics,2025-10-22,4,"Amazing sound quality, best headphones ever.",0.74,Positive
REV00363,GadgetGuru,Electronics,2025-10-25,3,"Product is okay, nothing special.",0.06,Neutral
REV00364,GadgetGuru,Electronics,2025-11-02,4,"Excellent phone, battery lasts 2 days!",0.56,Positive
REV00365,GadgetGuru,Electronics,2025-10-30,5,"Excellent phone, battery lasts 2 days!",0.32,Positive
REV00366,GadgetGuru,Electronics,2025-11-02,4,Very fast processor and crystal clear screen.,0.84,Positive
REV00367,GadgetGuru,Electronics,2025-11-06,4,"Excellent phone, battery lasts 2 days!",0.74,Positive
REV00368,GadgetGuru,Electronics,2025-11-09,5,"Excellent phone, battery lasts 2 days!",0.61,Positive
REV00369,GadgetGuru,Electronics,2025-11-09,4,"Amazing sound quality, best headphones ever.",0.35,Positive
REV00370,GadgetGuru,Electronics,2025-11-13,5,Solid build and easy set up.,0.48,Positive
REV00371,GadgetGuru,Electronics,2025-11-15,5,Solid build and easy set up.,0.7,Positive
REV00372,GadgetGuru,Electronics,2025-11-15,4,"Amazing sound quality, best headphones ever.",0.41,Positive
REV00373,GadgetGuru,Electronics,2025-11-22,5,Solid build and easy set up.,0.53,Positive
REV00374,GadgetGuru,Electronics,2025-11-23,5,"Highly recommend this gadget, works flawlessly.",0.42,Positive
REV00375,GadgetGuru,Electronics,2025-11-19,5,Solid build and easy set up.,0.76,Positive
REV00376,GadgetGuru,Electronics,2025-11-27,4,"Excellent phone, battery lasts 2 days!",0.66,Positive
REV00377,GadgetGuru,Electronics,2025-11-28,5,Very fast processor and crystal clear screen.,0.79,Positive
REV00378,GadgetGuru,Electronics,2025-11-27,5,"Excellent phone, battery lasts 2 days!",0.69,Positive
REV00379,GadgetGuru,Electronics,2025-12-07,5,Very fast processor and crystal clear screen.,0.44,Positive
REV00380,GadgetGuru,Electronics,2025-12-04,5,"Excellent phone, battery lasts 2 days!",0.37,Positive
REV00381,GadgetGuru,Electronics,2025-12-06,5,"Excellent phone, battery lasts 2 days!",0.69,Positive
REV00382,GadgetGuru,Electronics,2025-12-13,5,Solid build and easy set up.,0.58,Positive
REV00383,GadgetGuru,Electronics,2025-12-10,5,"Highly recommend this gadget, works flawlessly.",0.77,Positive
REV00384,GadgetGuru,Electronics,2025-12-12,5,Very fast processor and crystal clear screen.,0.69,Positive
REV00385,GadgetGuru,Electronics,2025-12-22,5,"Highly recommend this gadget, works flawlessly.",0.43,Positive
REV00386,GadgetGuru,Electronics,2025-12-17,5,"Amazing sound quality, best headphones ever.",0.6,Positive
REV00387,GadgetGuru,Electronics,2025-12-19,5,Very fast processor and crystal clear screen.,0.63,Positive
REV00388,GadgetGuru,Electronics,2025-12-29,5,Solid build and easy set up.,0.76,Positive
REV00389,GadgetGuru,Electronics,2025-12-27,5,Very fast processor and crystal clear screen.,0.31,Positive
REV00390,GadgetGuru,Electronics,2025-12-28,4,"Excellent phone, battery lasts 2 days!",0.45,Positive
REV00391,GadgetGuru,Electronics,2026-01-02,5,Very fast processor and crystal clear screen.,0.41,Positive
REV00392,GadgetGuru,Electronics,2025-12-31,5,Very fast processor and crystal clear screen.,0.51,Positive
REV00393,GadgetGuru,Electronics,2026-01-01,5,"Excellent phone, battery lasts 2 days!",0.3,Positive
REV00394,GadgetGuru,Electronics,2026-01-12,5,Solid build and easy set up.,0.39,Positive
REV00395,GadgetGuru,Electronics,2026-01-09,5,Solid build and easy set up.,0.9,Positive
REV00396,GadgetGuru,Electronics,2026-01-07,5,"Amazing sound quality, best headphones ever.",0.52,Positive
REV00397,GadgetGuru,Electronics,2026-01-19,5,"Highly recommend this gadget, works flawlessly.",0.36,Positive
REV00398,GadgetGuru,Electronics,2026-01-16,4,"Amazing sound quality, best headphones ever.",0.65,Positive
REV00399,GadgetGuru,Electronics,2026-01-18,5,Solid build and easy set up.,0.34,Positive
REV00400,GadgetGuru,Electronics,2026-01-21,4,"Amazing sound quality, best headphones ever.",0.8,Positive
REV00401,GadgetGuru,Electronics,2026-01-21,4,Solid build and easy set up.,0.34,Positive
REV00402,GadgetGuru,Electronics,2026-01-26,5,"Amazing sound quality, best headphones ever.",0.5,Positive
REV00403,GadgetGuru,Electronics,2026-01-30,4,Solid build and easy set up.,0.43,Positive
REV00404,GadgetGuru,Electronics,2026-01-28,4,"Excellent phone, battery lasts 2 days!",0.66,Positive
REV00405,GadgetGuru,Electronics,2026-02-02,5,Very fast processor and crystal clear screen.,0.55,Positive
REV00406,GadgetGuru,Electronics,2026-02-04,5,Solid build and easy set up.,0.65,Positive
REV00407,GadgetGuru,Electronics,2026-02-08,4,"Highly recommend this gadget, works flawlessly.",0.5,Positive
REV00408,GadgetGuru,Electronics,2026-02-05,4,"Excellent phone, battery lasts 2 days!",0.32,Positive
REV00409,GadgetGuru,Electronics,2026-02-16,5,Solid build and easy set up.,0.81,Positive
REV00410,GadgetGuru,Electronics,2026-02-13,4,"Amazing sound quality, best headphones ever.",0.41,Positive
REV00411,GadgetGuru,Electronics,2026-02-15,4,Very fast processor and crystal clear screen.,0.59,Positive
REV00412,GadgetGuru,Electronics,2026-02-18,5,"Amazing sound quality, best headphones ever.",0.4,Positive
REV00413,GadgetGuru,Electronics,2026-02-20,4,"Amazing sound quality, best headphones ever.",0.75,Positive
REV00414,GadgetGuru,Electronics,2026-02-20,5,"Amazing sound quality, best headphones ever.",0.69,Positive
REV00415,GadgetGuru,Electronics,2026-02-26,4,"Excellent phone, battery lasts 2 days!",0.76,Positive
REV00416,GadgetGuru,Electronics,2026-02-28,4,"Highly recommend this gadget, works flawlessly.",0.57,Positive
REV00417,GadgetGuru,Electronics,2026-02-27,4,"Amazing sound quality, best headphones ever.",0.34,Positive
REV00418,GadgetGuru,Electronics,2026-03-08,4,"Amazing sound quality, best headphones ever.",0.7,Positive
REV00419,GadgetGuru,Electronics,2026-03-07,5,"Excellent phone, battery lasts 2 days!",0.86,Positive
REV00420,GadgetGuru,Electronics,2026-03-06,5,"Excellent phone, battery lasts 2 days!",0.33,Positive
REV00421,GadgetGuru,Electronics,2026-03-11,3,"Took a bit long to ship, but works fine.",0.29,Neutral
REV00422,GadgetGuru,Electronics,2026-03-15,5,"Amazing sound quality, best headphones ever.",0.67,Positive
REV00423,GadgetGuru,Electronics,2026-03-16,4,"Excellent phone, battery lasts 2 days!",0.39,Positive
REV00424,GadgetGuru,Electronics,2026-03-21,4,"Amazing sound quality, best headphones ever.",0.73,Positive
REV00425,GadgetGuru,Electronics,2026-03-19,5,"Excellent phone, battery lasts 2 days!",0.63,Positive
REV00426,GadgetGuru,Electronics,2026-03-20,4,Solid build and easy set up.,0.35,Positive
REV00427,GadgetGuru,Electronics,2026-03-30,5,"Amazing sound quality, best headphones ever.",0.63,Positive
REV00428,GadgetGuru,Electronics,2026-03-25,4,"Amazing sound quality, best headphones ever.",0.34,Positive
REV00429,GadgetGuru,Electronics,2026-03-27,5,Very fast processor and crystal clear screen.,0.58,Positive
REV00430,GadgetGuru,Electronics,2026-04-03,4,Very fast processor and crystal clear screen.,0.61,Positive
REV00431,GadgetGuru,Electronics,2026-04-06,5,"Amazing sound quality, best headphones ever.",0.83,Positive
REV00432,GadgetGuru,Electronics,2026-04-01,4,"Amazing sound quality, best headphones ever.",0.82,Positive
REV00433,GadgetGuru,Electronics,2026-04-09,4,Solid build and easy set up.,0.6,Positive
REV00434,GadgetGuru,Electronics,2026-04-10,5,Very fast processor and crystal clear screen.,0.36,Positive
REV00435,GadgetGuru,Electronics,2026-04-08,5,Solid build and easy set up.,0.53,Positive
REV00436,GadgetGuru,Electronics,2026-04-15,5,"Amazing sound quality, best headphones ever.",0.68,Positive
